time,pos
1.0,0.99985
1.0005002501250626,0.9994015411471324
1.001000500250125,0.9986562462163797
1.0015007503751876,0.9976158187178354
1.0020010005002502,0.996282041984256
1.0025012506253126,0.9946567782392775
1.0030015007503752,0.9927419676466711
1.0035017508754378,0.9905396273410165
1.0040020010005002,0.9880518504401762
1.0045022511255628,0.9852808050399566
1.0050025012506254,0.9822287331913472
1.0055027513756878,0.9788979498607284
1.0060030015007504,0.9752908418734462
1.006503251625813,0.9714098668411507
1.0070035017508754,0.9672575520733032
1.007503751875938,0.9628364934732537
1.0080040020010006,0.9581493544192975
1.008504252126063,0.9531988646311209
1.0090045022511256,0.9479878190220481
1.0095047523761882,0.9425190765375027
1.0100050025012506,0.9367955589801009
1.0105052526263132,0.9308202498217947
1.0110055027513758,0.9245961930034834
1.0115057528764382,0.9181264917225194
1.0120060030015008,0.9114143072085261
1.0125062531265632,0.9044628574879567
1.0130065032516258,0.8972754161378178
1.0135067533766884,0.8898553110289851
1.0140070035017508,0.8822059230595392
1.0145072536268134,0.8743306848785517
1.015007503751876,0.8662330796007478
1.0155077538769384,0.8579166395124789
1.016008004002001,0.8493849447694346
1.0165082541270636,0.8406416220865243
1.017008504252126,0.8316903434203609
1.0175087543771886,0.8225348246447757
1.0180090045022512,0.8131788242197984
1.0185092546273136,0.8036261418545309
1.0190095047523762,0.7938806171643458
1.0195097548774388,0.7839461283228407
1.0200100050025012,0.7738265907089774
1.0205102551275638,0.763525955549834
1.0210105052526264,0.7530482085593999
1.0215107553776888,0.7423973685738378
1.0220110055027514,0.7315774861836428
1.022511255627814,0.7205926423631196
1.0230115057528764,0.7094469470976025
1.023511755877939,0.6981445380088419
1.0240120060030016,0.6866895789789753
1.024512256128064,0.6750862587735033
1.0250125062531266,0.6633387896636875
1.0255127563781892,0.6514514060487845
1.0260130065032516,0.6394283630785298
1.0265132566283142,0.6272739352762828
1.0270135067533768,0.6149924151632413
1.0275137568784392,0.6025881118841313
1.0280140070035018,0.5900653498347772
1.0285142571285644,0.5774284672919531
1.0290145072536268,0.5646818150459134
1.0295147573786894,0.551829755036
1.030015007503752,0.5388766589897162
1.0305152576288146,0.5258269070656614
1.031015507753877,0.5126848865007093
1.0315157578789396,0.4994549902618166
1.032016008004002,0.48614161570284
1.0325162581290646,0.4727491632267402
1.0330165082541272,0.4592820349535458
1.0335167583791895,0.44574463339444603
1.0340170085042522,0.43214136013238097
1.0345172586293148,0.4184766145094886
1.0350175087543771,0.40475479232176986
1.0355177588794398,0.39098028452132505
1.0360180090045024,0.37715747592651194
1.0365182591295647,0.3632907439403733
1.0370185092546274,0.34938445727767475
1.0375187593796897,0.33544297470089157
1.0380190095047523,0.3214706437654786
1.038519259629815,0.30747179957475135
1.0390195097548773,0.29345076354470356
1.03951975987994,0.27941184217908155
1.0400200100050025,0.2653593258550301
1.040520260130065,0.2512974876196208
1.0410205102551275,0.2372305819975692
1.0415207603801901,0.22316284381044127
1.0420210105052525,0.209098487007645
1.0425212606303151,0.19504170350949876
1.0430215107553775,0.18099666206266216
1.0435217608804401,0.16696750710820996
1.0440220110055027,0.15295835766262536
1.0445222611305653,0.13897330621198256
1.0450225112556277,0.12501641761958374
1.0455227613806903,0.11109172804731071
1.046023011505753,0.09720324389094509
1.0465232616308153,0.08335494072970623
1.047023511755878,0.0695507622902502
1.0475237618809405,0.05579461942536792
1.048024012006003,0.04209038910761463
1.0485242621310655,0.02844191343809725
1.0490245122561281,0.014852998670640872
1.0495247623811905,0.0013274142515496716
1.0500250125062531,-0.012131108124828323
1.0505252626313157,-0.02551887544452867
1.0510255127563781,-0.03883223428619225
1.0515257628814407,-0.052067571716889076
1.0520260130065033,-0.06522131617135792
1.0525262631315657,-0.07828993831448139
1.0530265132566283,-0.09126995188682185
1.053526763381691,-0.10415791453304986
1.0540270135067535,-0.11695042861310224
1.054527263631816,-0.12964414199591354
1.0550275137568785,-0.14223574883556994
1.055527763881941,-0.15472199032974113
1.0560280140070035,-0.16709965546025168
1.0565282641320661,-0.17936558171565944
1.0570285142571285,-0.19151665579571386
1.0575287643821911,-0.20354981429757482
1.0580290145072537,-0.2154620443836766
1.0585292646323161,-0.22725038443112947
1.0590295147573787,-0.23891192466255584
1.0595297648824413,-0.25044380775826564
1.0600300150075037,-0.26184322944968025
1.0605302651325663,-0.2731074390939208
1.0610305152576287,-0.2842337402294837
1.0615307653826913,-0.2952194911129303
1.062031015507754,-0.3060621052365254
1.0625312656328165,-0.316759051826765
1.063031515757879,-0.32730785632373854
1.0635317658829415,-0.33770610084127867
1.064032016008004,-0.3479514246078561
1.0645322661330665,-0.358041524388184
1.0650325162581291,-0.36797415488550117
1.0655327663831915,-0.377747129124512
1.066033016508254,-0.3873583188149619
1.0665332666333165,-0.3968056546958391
1.067033516758379,-0.4060871268601945
1.0675337668834417,-0.41520078506058
1.0680340170085043,-0.42414473899511
1.0685342671335667,-0.4329171585741575
1.0690345172586293,-0.44151627416770134
1.069534767383692,-0.44994037683334676
1.0700350175087543,-0.45818781852504886
1.070535267633817,-0.46625701228257044
1.0710355177588795,-0.47414643240171556
1.071535767883942,-0.48185461458538315
1.0720360180090045,-0.48938015607549074
1.072536268134067,-0.4967217157658246
1.0730365182591295,-0.5038780142958778
1.073536768384192,-0.5108478341257424
1.0740370185092547,-0.5176300195921288
1.074537268634317,-0.5242234769455881
1.0750375187593797,-0.5306271743690216
1.0755377688844423,-0.5368401419775647
1.0760380190095047,-0.5428614717999373
1.0765382691345673,-0.5486903177413602
1.07703851925963,-0.5543258955281406
1.0775387693846925,-0.5597674826340309
1.078039019509755,-0.5650144181884801
1.0785392696348175,-0.5700661028668905
1.0790395197598799,-0.5749219987630046
1.0795397698849425,-0.5795816292435481
1.080040020010005,-0.5840445787852627
1.0805402701350677,-0.5883104927944648
1.08104052026013,-0.5923790774092687
1.0815407703851927,-0.5962500992846242
1.082041020510255,-0.5999233853603169
1.0825412706353177,-0.6033988226120827
1.0830415207603803,-0.6066763577860008
1.0835417708854427,-0.6097559971163226
1.0840420210105053,-0.6126378060269071
1.0845422711355677,-0.6153219088164332
1.0850425212606303,-0.6178084883275631
1.0855427713856929,-0.6200977856002354
1.0860430215107555,-0.6221900995092732
1.0865432716358179,-0.6240857863864925
1.0870435217608805,-0.6257852596275004
1.0875437718859429,-0.6272889892833778
1.0880440220110055,-0.6285975016374453
1.088544272136068,-0.6297113787673118
1.0890445222611305,-0.6306312580924106
1.089544772386193,-0.6313578319072319
1.0900450225112555,-0.6318918469004612
1.090545272636318,-0.6322341036602377
1.0910455227613807,-0.6323854561657531
1.0915457728864433,-0.6323468112654059
1.0920460230115057,-0.6321191281417393
1.0925462731365683,-0.6317034177633852
1.0930465232616307,-0.631100742324246
1.0935467733866933,-0.6303122146701428
1.0940470235117559,-0.6293389977131661
1.0945472736368185,-0.628182303833966
1.0950475237618809,-0.626843394272218
1.0955477738869435,-0.6253235785055096
1.096048024012006,-0.6236242136168878
1.0965482741370685,-0.6217467036513166
1.097048524262131,-0.619692498961289
1.0975487743871937,-0.6174630955418466
1.098049024512256,-0.6150600343552568
1.0985492746373187,-0.6124849006456009
1.0990495247623813,-0.6097393232435309
1.0995497748874437,-0.6068249738614483
1.1000500250125063,-0.6037435663793678
1.1005502751375689,-0.6004968561217229
1.1010505252626313,-0.5970866391253766
